"KOs","id","Description","cor","p.value","p.adjust","Z_score","type"
"P16144","hsa04512","ECM-receptor interaction",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa04810","Regulation of actin cytoskeleton",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa04151","PI3K-Akt signaling pathway",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa05414","Dilated cardiomyopathy",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"P16144","hsa05165","Human papillomavirus infection",-0.942418612815915,4.09418719925418e-16,2.36632954746083e-14,-7.53917470429369,"Depleted"
"O15230","hsa05145","Toxoplasmosis",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa04151","PI3K-Akt signaling pathway",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa05222","Small cell lung cancer",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa04510","Focal adhesion",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa05165","Human papillomavirus infection",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa05200","Pathways in cancer",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa05146","Amoebiasis",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"O15230","hsa04512","ECM-receptor interaction",-0.849358467663246,3.97215404116534e-10,3.68522838049114e-09,-5.78225796892731,"Depleted"
"P07942","hsa05145","Toxoplasmosis",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa04512","ECM-receptor interaction",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa05200","Pathways in cancer",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa05222","Small cell lung cancer",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa04510","Focal adhesion",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa04151","PI3K-Akt signaling pathway",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa05146","Amoebiasis",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P07942","hsa05165","Human papillomavirus infection",0.0635172419295993,0.364911339414958,0.382718440087733,0.298348907447897,"Enriched"
"P11047","hsa05165","Human papillomavirus infection",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa05200","Pathways in cancer",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa05020","Prion disease",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa05145","Toxoplasmosis",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa04151","PI3K-Akt signaling pathway",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa05222","Small cell lung cancer",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa04512","ECM-receptor interaction",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa04510","Focal adhesion",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"P11047","hsa05146","Amoebiasis",-0.494843628986413,0.00199319153509208,0.00337752781124756,-2.70868443048107,"Depleted"
"Q16512","hsa05132","Salmonella infection",0.0162485967726882,0.464833168592892,0.4701091184847,0.0749955695309752,"Enriched"
"Q16512","hsa04151","PI3K-Akt signaling pathway",0.0162485967726882,0.464833168592892,0.4701091184847,0.0749955695309752,"Enriched"
"Q16512","hsa04621","NOD-like receptor signaling pathway",0.0162485967726882,0.464833168592892,0.4701091184847,0.0749955695309752,"Enriched"
"Q16512","hsa05135","Yersinia infection",0.0162485967726882,0.464833168592892,0.4701091184847,0.0749955695309752,"Enriched"
"Q16513","hsa04621","NOD-like receptor signaling pathway",-0.763684048316345,1.8419845732497e-07,7.62649372680446e-07,-4.80789232871591,"Depleted"
"Q16513","hsa05135","Yersinia infection",-0.763684048316345,1.8419845732497e-07,7.62649372680446e-07,-4.80789232871591,"Depleted"
"Q16513","hsa04151","PI3K-Akt signaling pathway",-0.763684048316345,1.8419845732497e-07,7.62649372680446e-07,-4.80789232871591,"Depleted"
"P13639","hsa04152","AMPK signaling pathway",0.723801128965201,1.4227923909501e-06,4.67020955954994e-06,4.43190495573774,"Enriched"
"P13639","hsa04921","Oxytocin signaling pathway",0.723801128965201,1.4227923909501e-06,4.67020955954994e-06,4.43190495573774,"Enriched"
"Q15717","hsa04657","IL-17 signaling pathway",-0.49336648382526,0.00205679296456356,0.0034811648236796,-2.69864071695991,"Depleted"
"Q15717","hsa04152","AMPK signaling pathway",-0.49336648382526,0.00205679296456356,0.0034811648236796,-2.69864071695991,"Depleted"
"O00418","hsa04921","Oxytocin signaling pathway",-0.856744193469014,1.96811202882265e-10,1.98061532877049e-09,-5.88580419590355,"Depleted"
"O00418","hsa04152","AMPK signaling pathway",-0.856744193469014,1.96811202882265e-10,1.98061532877049e-09,-5.88580419590355,"Depleted"
"P61019","hsa04152","AMPK signaling pathway",-0.128511629020352,0.24166295417968,0.267700713552575,-0.61978183862024,"Depleted"
"Q5VWQ8","hsa04668","TNF signaling pathway",-0.0901058548303618,0.311912760765211,0.333512719448201,-0.430233990230987,"Depleted"
"Q5VWQ8","hsa04210","Apoptosis",-0.0901058548303618,0.311912760765211,0.333512719448201,-0.430233990230987,"Depleted"
"O00273","hsa04210","Apoptosis",0.426894951573353,0.00741097466457617,0.0114263657679857,2.27588770541627,"Enriched"
"P02545","hsa05410","Hypertrophic cardiomyopathy",0.745958306382503,4.7846330075489e-07,1.77637807059782e-06,4.6359652729798,"Enriched"
"P02545","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",0.745958306382503,4.7846330075489e-07,1.77637807059782e-06,4.6359652729798,"Enriched"
"P02545","hsa05414","Dilated cardiomyopathy",0.745958306382503,4.7846330075489e-07,1.77637807059782e-06,4.6359652729798,"Enriched"
"P02545","hsa04210","Apoptosis",0.745958306382503,4.7846330075489e-07,1.77637807059782e-06,4.6359652729798,"Enriched"
"P20700","hsa04210","Apoptosis",0.707552532192513,2.96915023379244e-06,8.88045842652465e-06,4.29132622002152,"Enriched"
"Q13813","hsa04210","Apoptosis",-0.833109870890558,1.64632192334947e-09,1.25290371284087e-08,-5.57286709117968,"Depleted"
"P42575","hsa04210","Apoptosis",-0.243728951590323,0.0894321376243027,0.110326291496724,-1.22479469839979,"Depleted"
"Q03252","hsa04210","Apoptosis",0.695735370903285,4.91980611462433e-06,1.38982897967294e-05,4.19080555972004,"Enriched"
"Q9UKG1","hsa05200","Pathways in cancer",-0.245206096751476,0.0880813407469826,0.108816838352064,-1.23284479078561,"Depleted"
"Q9UKG1","hsa04211","Longevity regulating pathway",-0.245206096751476,0.0880813407469826,0.108816838352064,-1.23284479078561,"Depleted"
"Q9UKG1","hsa04920","Adipocytokine signaling pathway",-0.245206096751476,0.0880813407469826,0.108816838352064,-1.23284479078561,"Depleted"
"Q9UKG1","hsa05210","Colorectal cancer",-0.245206096751476,0.0880813407469826,0.108816838352064,-1.23284479078561,"Depleted"
"Q13542","hsa04213","Longevity regulating pathway - multiple species",0.807998403150949,1.12695804575273e-08,6.69444383567289e-08,5.27344159425217,"Enriched"
"P02794","hsa04216","Ferroptosis",0.657329596713295,2.18197070730835e-05,5.34189394113212e-05,3.87451359590528,"Enriched"
"P02794","hsa04217","Necroptosis",0.657329596713295,2.18197070730835e-05,5.34189394113212e-05,3.87451359590528,"Enriched"
"P02792","hsa04216","Ferroptosis",0.409169209639512,0.0100262432935634,0.0150569671933183,2.16858856116939,"Enriched"
"P02792","hsa04217","Necroptosis",0.409169209639512,0.0100262432935634,0.0150569671933183,2.16858856116939,"Enriched"
"Q15366","hsa04216","Ferroptosis",0.766638338638652,1.55855465678374e-07,6.5868955208143e-07,4.8371139537976,"Enriched"
"O00429","hsa04621","NOD-like receptor signaling pathway",-0.192028870949951,0.146193598027751,0.170792138422478,-0.951039594170828,"Depleted"
"O00429","hsa04668","TNF signaling pathway",-0.192028870949951,0.146193598027751,0.170792138422478,-0.951039594170828,"Depleted"
"O00429","hsa04217","Necroptosis",-0.192028870949951,0.146193598027751,0.170792138422478,-0.951039594170828,"Depleted"
"Q8NB16","hsa04623","Cytosolic DNA-sensing pathway",-0.118171612892278,0.259740184075606,0.28506768470397,-0.567852144090373,"Depleted"
"Q8NB16","hsa04217","Necroptosis",-0.118171612892278,0.259740184075606,0.28506768470397,-0.567852144090373,"Depleted"
"Q8NB16","hsa04668","TNF signaling pathway",-0.118171612892278,0.259740184075606,0.28506768470397,-0.567852144090373,"Depleted"
"Q8NB16","hsa05132","Salmonella infection",-0.118171612892278,0.259740184075606,0.28506768470397,-0.567852144090373,"Depleted"
"Q9ULZ3","hsa05131","Shigellosis",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05164","Influenza A",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa04625","C-type lectin receptor signaling pathway",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05130","Pathogenic Escherichia coli infection",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05134","Legionellosis",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa04623","Cytosolic DNA-sensing pathway",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05132","Salmonella infection",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05135","Yersinia infection",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa04621","NOD-like receptor signaling pathway",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05417","Lipid and atherosclerosis",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa05133","Pertussis",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q9ULZ3","hsa04217","Necroptosis",0.0561315161238319,0.38013155304979,0.395962652799306,0.263811327528463,"Enriched"
"Q08752","hsa05022","Pathways of neurodegeneration - multiple diseases",0.700166806386746,4.08248791205398e-06,1.17344091396874e-05,4.22904233669011,"Enriched"
"Q08752","hsa04217","Necroptosis",0.700166806386746,4.08248791205398e-06,1.17344091396874e-05,4.22904233669011,"Enriched"
"Q08752","hsa05010","Alzheimer disease",0.700166806386746,4.08248791205398e-06,1.17344091396874e-05,4.22904233669011,"Enriched"
"Q08752","hsa04218","Cellular senescence",0.700166806386746,4.08248791205398e-06,1.17344091396874e-05,4.22904233669011,"Enriched"
"Q08752","hsa05131","Shigellosis",0.700166806386746,4.08248791205398e-06,1.17344091396874e-05,4.22904233669011,"Enriched"
"Q96EP0","hsa05131","Shigellosis",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"Q96EP0","hsa04217","Necroptosis",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"Q96EP0","hsa04621","NOD-like receptor signaling pathway",-0.685395354775211,7.50880958765202e-06,2.03132059496445e-05,-4.10388804537341,"Depleted"
"P19525","hsa05164","Influenza A",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa04217","Necroptosis",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05203","Viral carcinogenesis",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05162","Measles",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05165","Human papillomavirus infection",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05168","Herpes simplex virus 1 infection",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05171","Coronavirus disease",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05010","Alzheimer disease",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05169","Epstein-Barr virus infection",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05160","Hepatitis C",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P19525","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.376672016094135,0.0167943483156006,0.0241605878727964,1.97453293999867,"Enriched"
"P42226","hsa05161","Hepatitis B",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"P42226","hsa05200","Pathways in cancer",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"P42226","hsa04658","Th1 and Th2 cell differentiation",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"P42226","hsa04630","JAK-STAT signaling pathway",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"P42226","hsa04217","Necroptosis",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"P42226","hsa04659","Th17 cell differentiation",-0.0561315161238319,0.380131553049789,0.395962652799306,-0.263811327528463,"Depleted"
"Q9H0F6","hsa05131","Shigellosis",-0.423940661251047,0.00780222239603375,0.0119477641202422,-2.2588048254526,"Depleted"
"Q9H0F6","hsa04217","Necroptosis",-0.423940661251047,0.00780222239603375,0.0119477641202422,-2.2588048254526,"Depleted"
"Q9H0F6","hsa04621","NOD-like receptor signaling pathway",-0.423940661251047,0.00780222239603375,0.0119477641202422,-2.2588048254526,"Depleted"
"Q6MZP7","hsa04218","Cellular senescence",-0.753344032188271,3.24561872944509e-07,1.26771792747367e-06,-4.7052592218533,"Depleted"
"Q5TKA1","hsa04218","Cellular senescence",-0.576086612849854,0.000279878138735418,0.000553415996010816,-3.26186151927593,"Depleted"
"O60921","hsa04218","Cellular senescence",-0.311677629003383,0.0412359296353714,0.0548914008871722,-1.59917014632767,"Depleted"
"Q96GY3","hsa04218","Cellular senescence",0.150668806437654,0.205221072841315,0.232081049323718,0.732010598879434,"Enriched"
"O60671","hsa04218","Cellular senescence",0.686872499936365,7.07606483797996e-06,1.93135477422083e-05,4.1155418172922,"Enriched"
"Q99638","hsa04218","Cellular senescence",0.751866887027117,3.51132344811289e-07,1.36402637489363e-06,4.69029962080636,"Enriched"
"P47974","hsa04218","Cellular senescence",-0.654375306390988,2.42585192323289e-05,5.85848033634505e-05,-3.8519737059561,"Depleted"
"P68032","hsa05410","Hypertrophic cardiomyopathy",0.274748999974546,0.0640248677122404,0.0814498391449293,1.39538531151252,"Enriched"
"P68032","hsa04261","Adrenergic signaling in cardiomyocytes",0.274748999974546,0.0640248677122404,0.0814498391449293,1.39538531151252,"Enriched"
"P68032","hsa05414","Dilated cardiomyopathy",0.274748999974546,0.0640248677122404,0.0814498391449293,1.39538531151252,"Enriched"
"P68032","hsa04814","Motor proteins",0.274748999974546,0.0640248677122404,0.0814498391449293,1.39538531151252,"Enriched"
"P09493","hsa05414","Dilated cardiomyopathy",0.11078588708651,0.273045279711667,0.297608221540978,0.531292007498386,"Enriched"
"P09493","hsa04814","Motor proteins",0.11078588708651,0.273045279711667,0.297608221540978,0.531292007498386,"Enriched"
"P09493","hsa05206","MicroRNAs in cancer",0.11078588708651,0.273045279711667,0.297608221540978,0.531292007498386,"Enriched"
"P09493","hsa04261","Adrenergic signaling in cardiomyocytes",0.11078588708651,0.273045279711667,0.297608221540978,0.531292007498386,"Enriched"
"P09493","hsa05410","Hypertrophic cardiomyopathy",0.11078588708651,0.273045279711667,0.297608221540978,0.531292007498386,"Enriched"
"P07951","hsa05410","Hypertrophic cardiomyopathy",-0.161008822565728,0.189340322371109,0.215661400474363,-0.78693007462335,"Depleted"
